"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","GP","G","A","P"
20112012,"Philippe Dupuis","Dupuis","Philippe","TOR","C","R","1985-04-24","Laval","CAN","QC","CAN",72,196,2003,4,104,30,0,0,0
20082009,"Chris Durno","Durno","Chris","COL","L","L","1980-10-31","Scarborough","CAN","ON","CAN",76,223,NA,NA,NA,2,0,0,0
20092010,"Chris Durno","Durno","Chris","COL","L","L","1980-10-31","Scarborough","CAN","ON","CAN",76,223,NA,NA,NA,41,4,4,8
20032004,"Benoit Dusablon","Dusablon","Benoit","NYR","C","L","1979-08-01","StAnneDeLaPerade","CAN","QC","CAN",74,209,NA,NA,NA,3,0,0,0
20162017,"Christian Dvorak","Dvorak","Christian","ARI","C","L","1996-02-02","Palos","USA","IL","USA",72,187,2014,2,58,54,10,12,22
20022003,"Radek Dvorak","Dvorak","Radek","NYR, EDM","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,75,10,25,35
20032004,"Radek Dvorak","Dvorak","Radek","EDM","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,78,15,35,50
20052006,"Radek Dvorak","Dvorak","Radek","EDM","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,64,8,20,28
20062007,"Radek Dvorak","Dvorak","Radek","STL","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,82,10,27,37
20072008,"Radek Dvorak","Dvorak","Radek","FLA","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,67,8,9,17
20082009,"Radek Dvorak","Dvorak","Radek","FLA","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,81,15,21,36
20092010,"Radek Dvorak","Dvorak","Radek","FLA","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,76,14,18,32
20102011,"Radek Dvorak","Dvorak","Radek","FLA, ATL","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,66,7,15,22
20112012,"Radek Dvorak","Dvorak","Radek","DAL","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,73,4,17,21
20122013,"Radek Dvorak","Dvorak","Radek","ANA","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,9,4,0,4
20132014,"Radek Dvorak","Dvorak","Radek","CAR","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,60,4,5,9
20022003,"Gordie Dwyer","Dwyer","Gordie","NYR, MTL","L","L","1978-01-25","Dalhousie","CAN","NB","CAN",75,202,1998,6,152,28,0,1,1
20032004,"Gordie Dwyer","Dwyer","Gordie","MTL","L","L","1978-01-25","Dalhousie","CAN","NB","CAN",75,202,1998,6,152,2,0,0,0
20082009,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,13,1,0,1
20092010,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,58,7,5,12
20102011,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,80,8,10,18
20112012,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,73,5,7,12
20122013,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,46,8,8,16
20132014,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,75,8,14,22
20142015,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,71,5,7,12
20022003,"Karl Dykhuis","Dykhuis","Karl","MTL","D","L","1972-07-08","SeptIles","CAN","QC","CAN",75,214,1990,1,16,65,1,4,5
20032004,"Karl Dykhuis","Dykhuis","Karl","MTL","D","L","1972-07-08","SeptIles","CAN","QC","CAN",75,214,1990,1,16,9,0,0,0
20152016,"Ryan Dzingel","Dzingel","Ryan","OTT","L","L","1992-03-09","Wheaton","USA","IL","USA",72,187,2011,7,204,30,3,6,9
20162017,"Ryan Dzingel","Dzingel","Ryan","OTT","L","L","1992-03-09","Wheaton","USA","IL","USA",72,187,2011,7,204,58,12,17,29
20122013,"Dave Dziurzynski","Dziurzynski","Dave","OTT","L","L","1989-10-06","Lloydminster","CAN","AB","CAN",75,224,NA,NA,NA,12,2,0,2
20152016,"Dave Dziurzynski","Dziurzynski","Dave","OTT","L","L","1989-10-06","Lloydminster","CAN","AB","CAN",75,224,NA,NA,NA,14,1,3,4
20052006,"Ben Eager","Eager","Ben","PHI","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,25,3,5,8
20062007,"Ben Eager","Eager","Ben","PHI","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,63,6,5,11
20072008,"Ben Eager","Eager","Ben","PHI, CHI","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,32,0,2,2
20082009,"Ben Eager","Eager","Ben","CHI","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,75,11,4,15
20092010,"Ben Eager","Eager","Ben","CHI","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,60,7,9,16
20102011,"Ben Eager","Eager","Ben","ATL, SJS","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,68,7,10,17
20112012,"Ben Eager","Eager","Ben","EDM","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,63,8,5,13
20122013,"Ben Eager","Eager","Ben","EDM","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,14,1,1,2
20132014,"Ben Eager","Eager","Ben","EDM","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,7,0,1,1
20112012,"Cody Eakin","Eakin","Cody","WSH","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,30,4,4,8
20122013,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,48,7,17,24
20132014,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,81,16,19,35
20142015,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,78,19,21,40
20152016,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,82,16,19,35
20162017,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,38,2,7,9
20072008,"Robbie Earl","Earl","Robbie","TOR","L","L","1985-06-02","Chicago","USA","IL","USA",73,195,2004,6,187,9,0,1,1
20092010,"Robbie Earl","Earl","Robbie","MIN","L","L","1985-06-02","Chicago","USA","IL","USA",73,195,2004,6,187,32,6,0,6
20102011,"Robbie Earl","Earl","Robbie","MIN","L","L","1985-06-02","Chicago","USA","IL","USA",73,195,2004,6,187,6,0,0,0
20022003,"Mike Eastwood","Eastwood","Mike","STL, CHI","C","R","1967-07-01","Ottawa","CAN","ON","CAN",75,216,1987,5,91,70,3,13,16
20032004,"Mike Eastwood","Eastwood","Mike","PIT","C","R","1967-07-01","Ottawa","CAN","ON","CAN",75,216,1987,5,91,82,4,15,19
20022003,"Mark Eaton","Eaton","Mark","NSH","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,50,2,7,9
20032004,"Mark Eaton","Eaton","Mark","NSH","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,75,4,9,13
20052006,"Mark Eaton","Eaton","Mark","NSH","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,69,3,1,4
20062007,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,35,0,3,3
20072008,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,36,0,3,3
20082009,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,68,4,5,9
20092010,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,79,3,13,16
20102011,"Mark Eaton","Eaton","Mark","NYI","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,34,0,3,3
20112012,"Mark Eaton","Eaton","Mark","NYI","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,62,1,3,4
20122013,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,23,0,0,0
20052006,"Patrick Eaves","Eaves","Patrick","OTT","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,58,20,9,29
20062007,"Patrick Eaves","Eaves","Patrick","OTT","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,73,14,18,32
20072008,"Patrick Eaves","Eaves","Patrick","OTT, CAR","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,37,5,10,15
20082009,"Patrick Eaves","Eaves","Patrick","CAR","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,74,6,8,14
20092010,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,65,12,10,22
20102011,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,63,13,7,20
20112012,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,10,0,1,1
20122013,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,34,2,6,8
20132014,"Patrick Eaves","Eaves","Patrick","DET, NSH","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,30,2,3,5
20142015,"Patrick Eaves","Eaves","Patrick","DAL","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,47,14,13,27
20152016,"Patrick Eaves","Eaves","Patrick","DAL","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,54,11,6,17
20162017,"Patrick Eaves","Eaves","Patrick","DAL","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,59,21,16,37
20072008,"Andrew Ebbett","Ebbett","Andrew","ANA","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,3,0,0,0
20082009,"Andrew Ebbett","Ebbett","Andrew","ANA","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,48,8,24,32
20092010,"Andrew Ebbett","Ebbett","Andrew","ANA, CHI, MIN","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,61,9,6,15
20102011,"Andrew Ebbett","Ebbett","Andrew","PHX","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,33,2,3,5
20112012,"Andrew Ebbett","Ebbett","Andrew","VAN","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,18,5,1,6
20122013,"Andrew Ebbett","Ebbett","Andrew","VAN","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,28,1,5,6
20132014,"Andrew Ebbett","Ebbett","Andrew","PIT","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,9,0,1,1
20142015,"Andrew Ebbett","Ebbett","Andrew","PIT","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,24,1,5,6
20102011,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,69,18,25,43
20112012,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,78,34,42,76
20122013,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,48,16,21,37
20132014,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,80,28,37,65
20142015,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,81,24,39,63
20152016,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,69,25,22,47
20162017,"Jordan Eberle","Eberle","Jordan","EDM","R","R","1990-05-15","Regina","CAN","SK","CAN",71,181,2008,1,22,60,12,23,35
20092010,"Tyler Eckford","Eckford","Tyler","NJD","D","L","1985-09-08","Vancouver","CAN","BC","CAN",73,225,2004,7,217,3,0,1,1
20102011,"Tyler Eckford","Eckford","Tyler","NJD","D","L","1985-09-08","Vancouver","CAN","BC","CAN",73,225,2004,7,217,4,0,0,0
20062007,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,22,1,2,3
20072008,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,75,8,12,20
20082009,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,80,10,27,37
20092010,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,76,5,37,42
20102011,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,51,8,25,33
20112012,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,82,11,38,49
20122013,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,45,8,14,22
20132014,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,63,7,15,22
20142015,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,74,8,23,31
20152016,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,52,6,14,20
20162017,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,46,3,12,15
20152016,"Joel Edmundson","Edmundson","Joel","STL","D","L","1993-06-28","Brandon","CAN","MB","CAN",76,220,2011,2,46,67,1,8,9
20162017,"Joel Edmundson","Edmundson","Joel","STL","D","L","1993-06-28","Brandon","CAN","MB","CAN",76,220,2011,2,46,47,1,12,13
20152016,"Nikolaj Ehlers","Ehlers","Nikolaj","WPG","L","L","1996-02-14","Aalborg","DNK",NA,"DNK",72,172,2014,1,9,72,15,23,38
20162017,"Nikolaj Ehlers","Ehlers","Nikolaj","WPG","L","L","1996-02-14","Aalborg","DNK",NA,"DNK",72,172,2014,1,9,63,20,28,48
20032004,"Christian Ehrhoff","Ehrhoff","Christian","SJS","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,41,1,11,12
20052006,"Christian Ehrhoff","Ehrhoff","Christian","SJS","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,64,5,18,23
20062007,"Christian Ehrhoff","Ehrhoff","Christian","SJS","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,82,10,23,33
20072008,"Christian Ehrhoff","Ehrhoff","Christian","SJS","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,77,1,21,22
20082009,"Christian Ehrhoff","Ehrhoff","Christian","SJS","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,77,8,34,42
20092010,"Christian Ehrhoff","Ehrhoff","Christian","VAN","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,80,14,30,44
20102011,"Christian Ehrhoff","Ehrhoff","Christian","VAN","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,79,14,36,50
20112012,"Christian Ehrhoff","Ehrhoff","Christian","BUF","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,66,5,27,32
20122013,"Christian Ehrhoff","Ehrhoff","Christian","BUF","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,47,5,17,22
20132014,"Christian Ehrhoff","Ehrhoff","Christian","BUF","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,79,6,27,33
20142015,"Christian Ehrhoff","Ehrhoff","Christian","PIT","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,49,3,11,14
20152016,"Christian Ehrhoff","Ehrhoff","Christian","LAK, CHI","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,48,2,10,12
20152016,"Jack Eichel","Eichel","Jack","BUF","C","R","1996-10-28","NorthChelmsford","USA","MA","USA",74,196,2015,1,2,81,24,32,56
20162017,"Jack Eichel","Eichel","Jack","BUF","C","R","1996-10-28","NorthChelmsford","USA","MA","USA",74,196,2015,1,2,39,13,20,33
20142015,"Aaron Ekblad","Ekblad","Aaron","FLA","D","R","1996-02-07","Windsor","CAN","ON","CAN",76,216,2014,1,1,81,12,27,39
20152016,"Aaron Ekblad","Ekblad","Aaron","FLA","D","R","1996-02-07","Windsor","CAN","ON","CAN",76,216,2014,1,1,78,15,21,36
20162017,"Aaron Ekblad","Ekblad","Aaron","FLA","D","R","1996-02-07","Windsor","CAN","ON","CAN",76,216,2014,1,1,58,8,10,18
20112012,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,2,0,0,0
20122013,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,1,0,0,0
20132014,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,62,1,8,9
20142015,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,80,7,11,18
20152016,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,82,8,27,35
20162017,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,59,3,17,20
20032004,"Nisse Ekman","Ekman","Nisse","SJS","R","L","1976-03-11","Stockholm","SWE",NA,"SWE",72,181,1994,5,107,82,22,33,55
20052006,"Nisse Ekman","Ekman","Nisse","SJS","R","L","1976-03-11","Stockholm","SWE",NA,"SWE",72,181,1994,5,107,77,21,36,57
20062007,"Nisse Ekman","Ekman","Nisse","PIT","R","L","1976-03-11","Stockholm","SWE",NA,"SWE",72,181,1994,5,107,34,6,9,15
20102011,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,48,1,10,11
20112012,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,82,13,19,32
20122013,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,48,3,21,24
20132014,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,80,15,29,44
20142015,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","ARI","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,82,23,20,43
20152016,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","ARI","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,75,21,34,55
20162017,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","ARI","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,58,10,23,33
20022003,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,81,28,29,57
20032004,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,82,38,43,81
20052006,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,38,16,29,45
20062007,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,75,21,48,69
20072008,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,74,20,35,55
20082009,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,77,31,47,78
20092010,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,58,19,29,48
20102011,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,81,21,41,62
20112012,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,81,26,52,78
20122013,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,48,14,22,36
20132014,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,65,18,35,53
20142015,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,69,13,21,34
20152016,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,16,2,6,8
20092010,"Corey Elkins","Elkins","Corey","LAK","C","L","1985-02-23","WestBloomfield","USA","MI","USA",74,214,NA,NA,NA,3,1,0,1
20092010,"Lars Eller","Eller","Lars","STL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,7,2,0,2
20102011,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,77,7,10,17
20112012,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,79,16,12,28
20122013,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,46,8,22,30
20132014,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,77,12,14,26
20142015,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,77,15,12,27
20152016,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,79,13,13,26
20162017,"Lars Eller","Eller","Lars","WSH","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,57,10,11,21
20092010,"Keaton Ellerby","Ellerby","Keaton","FLA","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,22,0,0,0
20102011,"Keaton Ellerby","Ellerby","Keaton","FLA","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,54,2,10,12
20112012,"Keaton Ellerby","Ellerby","Keaton","FLA","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,40,0,5,5
20122013,"Keaton Ellerby","Ellerby","Keaton","FLA, LAK","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,44,0,3,3
20132014,"Keaton Ellerby","Ellerby","Keaton","WPG","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,51,2,4,6
20142015,"Keaton Ellerby","Ellerby","Keaton","WPG","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,1,0,1,1
20112012,"Stefan Elliott","Elliott","Stefan","COL","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,39,4,9,13
20122013,"Stefan Elliott","Elliott","Stefan","COL","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,18,1,3,4
20132014,"Stefan Elliott","Elliott","Stefan","COL","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,1,1,0,1
20142015,"Stefan Elliott","Elliott","Stefan","COL","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,5,0,0,0
20152016,"Stefan Elliott","Elliott","Stefan","ARI, NSH","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,21,2,4,6
20062007,"Matt Ellis","Ellis","Matt","DET","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,16,0,0,0
20072008,"Matt Ellis","Ellis","Matt","DET, LAK","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,54,3,5,8
20082009,"Matt Ellis","Ellis","Matt","BUF","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,45,7,5,12
20092010,"Matt Ellis","Ellis","Matt","BUF","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,72,3,10,13
