"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","W","L","Ties","OTL"
20082009,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,21,18,0,2
20092010,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,39,24,0,7
20102011,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,35,22,0,3
20112012,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,35,21,0,13
20122013,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,18,13,0,4
20132014,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,27,17,0,4
20142015,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,36,22,0,13
20152016,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,40,23,0,5
20132014,"Antti Raanta","Raanta","Antti","CHI","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,13,5,0,4
20142015,"Antti Raanta","Raanta","Antti","CHI","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,7,4,0,1
20152016,"Antti Raanta","Raanta","Antti","NYR","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,11,6,0,2
20062007,"Karri Ramo","Ramo","Karri","TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,0,0,0,0
20072008,"Karri Ramo","Ramo","Karri","TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,7,11,0,3
20082009,"Karri Ramo","Ramo","Karri","TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,4,10,0,7
20132014,"Karri Ramo","Ramo","Karri","CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,17,15,0,4
20142015,"Karri Ramo","Ramo","Karri","CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,15,9,0,3
20152016,"Karri Ramo","Ramo","Karri","CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,17,18,0,1
20072008,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,2,1,0,1
20082009,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,1,0,0,0
20092010,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,22,12,0,5
20102011,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,11,14,0,2
20112012,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,11,8,0,3
20122013,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,19,10,0,5
20132014,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,36,15,0,6
20142015,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,34,21,0,13
20152016,"Tuukka Rask","Rask","Tuukka","BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,31,22,0,8
20022003,"Andrew Raycroft","Raycroft","Andrew","BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,2,3,0,0
20032004,"Andrew Raycroft","Raycroft","Andrew","BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,29,18,9,3
20052006,"Andrew Raycroft","Raycroft","Andrew","BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,8,19,0,2
20062007,"Andrew Raycroft","Raycroft","Andrew","TOR","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,37,25,0,9
20072008,"Andrew Raycroft","Raycroft","Andrew","TOR","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,2,9,0,5
20082009,"Andrew Raycroft","Raycroft","Andrew","COL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,12,16,0,0
20092010,"Andrew Raycroft","Raycroft","Andrew","VAN","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,9,5,0,1
20102011,"Andrew Raycroft","Raycroft","Andrew","DAL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,8,5,0,0
20112012,"Andrew Raycroft","Raycroft","Andrew","DAL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,2,8,0,0
20102011,"James Reimer","Reimer","James","TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,20,10,0,5
20112012,"James Reimer","Reimer","James","TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,14,14,0,4
20122013,"James Reimer","Reimer","James","TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,19,8,0,5
20132014,"James Reimer","Reimer","James","TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,12,16,0,1
20142015,"James Reimer","Reimer","James","TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,9,16,0,1
20152016,"James Reimer","Reimer","James","TOR, SJS","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,17,14,0,7
20022003,"Mike Richter","Richter","Mike","NYR","G","L","1966-09-22","Abington","USA","PA","USA",70,190,1985,2,28,5,6,1,0
20052006,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,1,1,0,0
20072008,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,0,0,0,0
20082009,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,29,15,0,4
20092010,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,32,16,0,5
20102011,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,33,22,0,9
20112012,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,43,18,0,8
20122013,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,15,16,0,8
20132014,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,10,10,0,3
20142015,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,41,17,0,6
20152016,"Pekka Rinne","Rinne","Pekka","NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,34,21,0,10
20022003,"Dwayne Roloson","Roloson","Dwayne","MIN","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,23,16,8,0
20032004,"Dwayne Roloson","Roloson","Dwayne","MIN","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,19,18,11,2
20052006,"Dwayne Roloson","Roloson","Dwayne","MIN, EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,14,24,0,5
20062007,"Dwayne Roloson","Roloson","Dwayne","EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,27,34,0,6
20072008,"Dwayne Roloson","Roloson","Dwayne","EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,15,17,0,5
20082009,"Dwayne Roloson","Roloson","Dwayne","EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,28,24,0,9
20092010,"Dwayne Roloson","Roloson","Dwayne","NYI","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,23,18,0,7
20102011,"Dwayne Roloson","Roloson","Dwayne","NYI, TBL","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,24,25,0,5
20112012,"Dwayne Roloson","Roloson","Dwayne","TBL","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,13,16,0,3
20022003,"Patrick Roy","Roy","Patrick","COL","G","L","1965-10-05",NA,"CAN","QC","CAN",74,190,1984,3,51,35,15,13,3
20022003,"Cody Rudkowsky","Rudkowsky","Cody","STL","G","L","1978-07-21","Willingdon","CAN","AB","CAN",73,216,NA,NA,NA,1,0,0,0
20112012,"Jussi Rynnas","Rynnas","Jussi","TOR","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,0,1,0,0
20122013,"Jussi Rynnas","Rynnas","Jussi","TOR","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,0,0,0,0
20142015,"Jussi Rynnas","Rynnas","Jussi","DAL","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,0,1,0,0
20022003,"Dany Sabourin","Sabourin","Dany","CGY","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,0,0,0,0
20032004,"Dany Sabourin","Sabourin","Dany","CGY","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,0,3,0,1
20052006,"Dany Sabourin","Sabourin","Dany","PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,0,1,0,0
20062007,"Dany Sabourin","Sabourin","Dany","VAN","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,2,4,0,1
20072008,"Dany Sabourin","Sabourin","Dany","PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,10,9,0,1
20082009,"Dany Sabourin","Sabourin","Dany","PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,6,8,0,2
20092010,"Alexander Salak","Salak","Alexander","FLA","G","L","1987-01-05","Strakonice","CZE",NA,"CZE",73,189,NA,NA,NA,0,1,0,0
20022003,"Tommy Salo","Salo","Tommy","EDM","G","L","1971-02-01","Surahammar","SWE",NA,"SWE",72,180,1993,5,118,29,27,8,6
20032004,"Tommy Salo","Salo","Tommy","EDM, COL","G","L","1971-02-01","Surahammar","SWE",NA,"SWE",72,180,1993,5,118,18,21,7,4
20022003,"Curtis Sanford","Sanford","Curtis","STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,5,1,0,0
20052006,"Curtis Sanford","Sanford","Curtis","STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,13,13,0,5
20062007,"Curtis Sanford","Sanford","Curtis","STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,8,12,0,5
20072008,"Curtis Sanford","Sanford","Curtis","VAN","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,4,3,0,1
20082009,"Curtis Sanford","Sanford","Curtis","VAN","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,7,8,0,0
20112012,"Curtis Sanford","Sanford","Curtis","CBJ","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,10,18,0,4
20152016,"Juuse Saros","Saros","Juuse","NSH","G","L","1995-04-19","Forssa","FIN",NA,"FIN",71,180,2013,4,99,0,1,0,0
20022003,"Philippe Sauve","Sauve","Philippe","COL","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,0,0,0,0
20032004,"Philippe Sauve","Sauve","Philippe","COL","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,7,7,3,2
20052006,"Philippe Sauve","Sauve","Philippe","CGY, PHX","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,3,7,0,0
20062007,"Philippe Sauve","Sauve","Philippe","BOS","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,0,0,0,0
20052006,"Nolan Schaefer","Schaefer","Nolan","SJS","G","R","1980-01-15","Yellow","CAN","SK","CAN",74,200,2000,5,166,5,1,0,0
20082009,"Cory Schneider","Schneider","Cory","VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,2,4,0,1
20092010,"Cory Schneider","Schneider","Cory","VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,0,1,0,0
20102011,"Cory Schneider","Schneider","Cory","VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,16,4,0,2
20112012,"Cory Schneider","Schneider","Cory","VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,20,8,0,1
20122013,"Cory Schneider","Schneider","Cory","VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,17,9,0,4
20132014,"Cory Schneider","Schneider","Cory","NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,16,15,0,12
20142015,"Cory Schneider","Schneider","Cory","NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,26,31,0,9
20152016,"Cory Schneider","Schneider","Cory","NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,27,25,0,6
20022003,"Corey Schwab","Schwab","Corey","NJD","G","L","1970-11-04","NorthBattleford","CAN","SK","CAN",72,180,1990,10,200,5,3,1,1
20032004,"Corey Schwab","Schwab","Corey","NJD","G","L","1970-11-04","NorthBattleford","CAN","SK","CAN",72,180,1990,10,200,2,0,1,0
20062007,"Marek Schwarz","Schwarz","Marek","STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,0,1,0,0
20072008,"Marek Schwarz","Schwarz","Marek","STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,0,1,0,0
20082009,"Marek Schwarz","Schwarz","Marek","STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,0,0,0,0
20022003,"Travis Scott","Scott","Travis","LAK","G","L","1975-09-14","Kanata","CAN","ON","CAN",74,162,NA,NA,NA,0,0,0,0
20112012,"Ben Scrivens","Scrivens","Ben","TOR","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,4,5,0,2
20122013,"Ben Scrivens","Scrivens","Ben","TOR","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,7,9,0,0
20132014,"Ben Scrivens","Scrivens","Ben","LAK, EDM","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,16,16,0,4
20142015,"Ben Scrivens","Scrivens","Ben","EDM","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,15,26,0,11
20152016,"Ben Scrivens","Scrivens","Ben","MTL","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,5,8,0,0
20022003,"Steve Shields","Shields","Steve","BOS","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,12,13,9,1
20032004,"Steve Shields","Shields","Steve","FLA","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,3,6,1,0
20052006,"Steve Shields","Shields","Steve","ATL","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,1,2,0,1
20052006,"Jordan Sigalet","Sigalet","Jordan","BOS","G","L","1981-02-19","NewWestminster","CAN","BC","CAN",73,180,2001,7,209,0,0,0,0
20132014,"Kent Simpson","Simpson","Kent","CHI","G","L","1992-03-26","Edmonton","CAN","AB","CAN",74,209,2010,2,58,0,0,0,0
20142015,"Mackenzie Skapski","Skapski","Mackenzie","NYR","G","L","1994-06-15","Abbotsford","CAN","BC","CAN",75,197,2013,6,170,2,0,0,0
20022003,"Peter Skudra","Skudra","Peter","VAN","G","L","1973-04-24","Riga","LVA",NA,"LVA",73,185,NA,NA,NA,9,5,6,0
20062007,"Mike Smith","Smith","Mike","DAL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,12,5,0,2
20072008,"Mike Smith","Smith","Mike","DAL, TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,15,19,0,0
20082009,"Mike Smith","Smith","Mike","TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,14,18,0,9
20092010,"Mike Smith","Smith","Mike","TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,13,18,0,7
20102011,"Mike Smith","Smith","Mike","TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,13,6,0,1
20112012,"Mike Smith","Smith","Mike","PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,38,18,0,10
20122013,"Mike Smith","Smith","Mike","PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,15,12,0,5
20132014,"Mike Smith","Smith","Mike","PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,27,21,0,10
20142015,"Mike Smith","Smith","Mike","ARI","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,14,42,0,5
20152016,"Mike Smith","Smith","Mike","ARI","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,15,13,0,2
20022003,"Garth Snow","Snow","Garth","NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,16,17,5,1
20032004,"Garth Snow","Snow","Garth","NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,14,15,5,2
20052006,"Garth Snow","Snow","Garth","NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,4,13,0,1
20152016,"Garret Sparks","Sparks","Garret","TOR","G","L","1993-06-28","Elmhurst","USA","IL","USA",75,210,2011,7,190,6,9,0,1
20102011,"Alex Stalock","Stalock","Alex","SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,187,2005,4,112,1,0,0,0
20122013,"Alex Stalock","Stalock","Alex","SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,187,2005,4,112,0,0,0,1
20132014,"Alex Stalock","Stalock","Alex","SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,187,2005,4,112,12,5,0,2
20142015,"Alex Stalock","Stalock","Alex","SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,187,2005,4,112,8,9,0,2
20152016,"Alex Stalock","Stalock","Alex","SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,187,2005,4,112,3,5,0,2
20032004,"Rastislav Stana","Stana","Rastislav","WSH","G","L","1980-01-10","Kosice","SVK",NA,"SVK",74,184,1998,7,193,1,2,0,0
20072008,"Tobias Stephan","Stephan","Tobias","DAL","G","L","1984-01-21","Z√rich","CHE",NA,"CHE",74,180,2002,2,34,0,0,0,1
20082009,"Tobias Stephan","Stephan","Tobias","DAL","G","L","1984-01-21","Z√rich","CHE",NA,"CHE",74,180,2002,2,34,1,3,0,1
20022003,"Jamie Storr","Storr","Jamie","LAK","G","L","1975-12-28","Brampton","CAN","ON","CAN",74,200,1994,1,7,12,19,2,2
20032004,"Jamie Storr","Storr","Jamie","CAR","G","L","1975-12-28","Brampton","CAN","ON","CAN",74,200,1994,1,7,0,8,2,1
20142015,"Malcolm Subban","Subban","Malcolm","BOS","G","L","1993-12-21","Toronto","CAN","ON","CAN",74,200,2012,1,24,0,1,0,0
20132014,"Niklas Svedberg","Svedberg","Niklas","BOS","G","L","1989-09-04","Sollentuna","SWE",NA,"SWE",72,176,NA,NA,NA,1,0,0,0
20142015,"Niklas Svedberg","Svedberg","Niklas","BOS","G","L","1989-09-04","Sollentuna","SWE",NA,"SWE",72,176,NA,NA,NA,7,5,0,1
20022003,"Levente Szuper","Szuper","Levente","CGY","G","L","1980-06-11","Budapest","HUN",NA,"HUN",70,178,2000,4,116,0,0,0,0
20132014,"Cam Talbot","Talbot","Cam","NYR","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,12,6,0,1
20142015,"Cam Talbot","Talbot","Cam","NYR","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,21,9,0,4
20152016,"Cam Talbot","Talbot","Cam","EDM","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,21,27,0,5
20112012,"Iiro Tarkki","Tarkki","Iiro","ANA","G","L","1985-07-01","Rauma","FIN",NA,"FIN",74,190,NA,NA,NA,1,0,0,0
20072008,"Daniel Taylor","Taylor","Daniel","LAK","G","L","1986-04-28","Plymouth","GBR",NA,"GBR",72,198,2004,7,221,0,0,0,0
20122013,"Daniel Taylor","Taylor","Daniel","CGY","G","L","1986-04-28","Plymouth","GBR",NA,"GBR",72,198,2004,7,221,1,1,0,0
20022003,"Mikael Tellqvist","Tellqvist","Mikael","TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,1,1,0,0
20032004,"Mikael Tellqvist","Tellqvist","Mikael","TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,5,3,2,0
20052006,"Mikael Tellqvist","Tellqvist","Mikael","TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,10,11,0,2
20062007,"Mikael Tellqvist","Tellqvist","Mikael","TOR, PHX","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,11,12,0,3
20072008,"Mikael Tellqvist","Tellqvist","Mikael","PHX","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,9,8,0,2
20082009,"Mikael Tellqvist","Tellqvist","Mikael","PHX, BUF","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,9,6,0,1
20022003,"Jose Theodore","Theodore","Jose","MTL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,20,31,6,7
20032004,"Jose Theodore","Theodore","Jose","MTL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,33,28,5,3
20052006,"Jose Theodore","Theodore","Jose","MTL, COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,18,18,0,6
20062007,"Jose Theodore","Theodore","Jose","COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,13,15,0,1
20072008,"Jose Theodore","Theodore","Jose","COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,28,21,0,3
20082009,"Jose Theodore","Theodore","Jose","WSH","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,32,17,0,5
20092010,"Jose Theodore","Theodore","Jose","WSH","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,30,7,0,7
20102011,"Jose Theodore","Theodore","Jose","MIN","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,15,11,0,3
20112012,"Jose Theodore","Theodore","Jose","FLA","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,22,16,0,11
20122013,"Jose Theodore","Theodore","Jose","FLA","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,4,6,0,3
20022003,"Jocelyn Thibault","Thibault","Jocelyn","CHI","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,26,28,7,4
20032004,"Jocelyn Thibault","Thibault","Jocelyn","CHI","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,5,7,2,1
20052006,"Jocelyn Thibault","Thibault","Jocelyn","PIT","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,1,9,0,3
20062007,"Jocelyn Thibault","Thibault","Jocelyn","PIT","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,7,8,0,2
20072008,"Jocelyn Thibault","Thibault","Jocelyn","BUF","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,3,4,0,2
20112012,"Brad Thiessen","Thiessen","Brad","PIT","G","L","1986-03-19","Aldergrove","CAN","BC","CAN",72,180,NA,NA,NA,3,1,0,0
20022003,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,3,1,0,0
20052006,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,12,13,0,10
20062007,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,30,29,0,4
20072008,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,28,19,0,6
20082009,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,36,11,0,7
20092010,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,17,18,0,8
20102011,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,35,11,0,9
20112012,"Tim Thomas","Thomas","Tim","BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,35,19,0,1
20132014,"Tim Thomas","Thomas","Tim","FLA, DAL","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,18,24,0,4
20052006,"Hannu Toivonen","Toivonen","Hannu","BOS","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,9,5,0,4
20062007,"Hannu Toivonen","Toivonen","Hannu","BOS","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,3,9,0,1
20072008,"Hannu Toivonen","Toivonen","Hannu","STL","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,6,10,0,5
20092010,"Dustin Tokarski","Tokarski","Dustin","TBL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,0,0,0,0
20112012,"Dustin Tokarski","Tokarski","Dustin","TBL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,1,3,0,1
20132014,"Dustin Tokarski","Tokarski","Dustin","MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,2,0,0,0
20142015,"Dustin Tokarski","Tokarski","Dustin","MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,6,6,0,4
20152016,"Dustin Tokarski","Tokarski","Dustin","MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,1,3,0,0
